layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
234 ,model_3/conv4_block5_preact_relu/Relu;model_3/conv4_block5_preact_bn/FusedBatchNormV3, 2.7055265465561225, 0.5677614795918368, -23.0, -128.0, -17.0, -128.0, 0.010318947955965996, 0.03506370261311531, 6.484569549560547, 0.0, 6.85511589050293, 0.0
235 ,model_3/conv4_block5_1_relu/Relu;model_3/conv4_block5_1_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D;model_3/conv4_block5_1_conv/Conv2D, 6.905691964285714, 1.1080197704081634, 7.0, -128.0, 7.0, -128.0, 0.01576082594692707, 0.052933838218450546, 6.449405193328857, 0.0, 6.449405193328857, 0.0
236 ,model_3/conv4_block5_2_pad/Pad, 5.28717041015625, 0.84832763671875, 7.0, -128.0, 7.0, -128.0, 0.012066883035004139, 0.04052747040987015, 6.449405193328857, 0.0, 6.449405193328857, 0.0
237 ,model_3/conv4_block5_2_relu/Relu;model_3/conv4_block5_2_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D;model_3/conv4_block5_2_conv/Conv2D, 8.575793207908163, 1.1513671875, 25.0, -128.0, 22.0, -128.0, 0.04065236449241638, 0.07927195727825165, 10.534093856811523, 0.0, 10.327543258666992, 0.0
238 ,model_3/conv4_block5_3_conv/BiasAdd;model_3/conv4_block6_3_conv/Conv2D;model_3/conv4_block5_3_conv/Conv2D;model_3/conv4_block5_3_conv/BiasAdd/ReadVariableOp/resource1, 4.551872409119898, 1.4961385921556123, 84.0, -84.0, 83.0, -87.0, 0.004926303401589394, 0.0492195188999176, 3.2239744663238525, -2.3028390407562256, 3.1910767555236816, -2.4015321731567383
239 ,model_3/conv4_block5_out/add, 6.50993502869898, 1.9573102678571428, 95.0, -67.0, 95.0, -69.0, 0.030151190236210823, 0.13320593535900116, 6.056948184967041, -4.9680585861206055, 6.056948184967041, -5.104169845581055
240 ,model_3/conv4_block6_preact_bn/FusedBatchNormV32, 5.08454739317602, 1.6318807796556123, 61.0, -85.0, 62.0, -84.0, 0.07484420388936996, 0.1979891061782837, 8.614127159118652, -9.099430084228516, 8.735452651977539, -8.978103637695312
241 ,model_3/conv4_block6_preact_relu/Relu;model_3/conv4_block6_preact_bn/FusedBatchNormV3, 1.7894262197066326, 0.33296297034438777, -42.0, -128.0, -37.0, -128.0, 0.006040444131940603, 0.019345209002494812, 4.996615886688232, 0.0, 5.287117004394531, 0.0
242 ,model_3/conv4_block6_1_relu/Relu;model_3/conv4_block6_1_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D;model_3/conv4_block6_1_conv/Conv2D, 3.4835379464285716, 0.7108179209183674, -24.0, -128.0, -28.0, -128.0, 0.03484956547617912, 0.0710962638258934, 10.402116775512695, 0.0, 10.002036094665527, 0.0
243 ,model_3/conv4_block6_2_pad/Pad, 2.667083740234375, 0.544219970703125, -24.0, -128.0, -28.0, -128.0, 0.026681696996092796, 0.054433077573776245, 10.402116775512695, 0.0, 10.002036094665527, 0.0
244 ,model_3/conv4_block6_2_relu/Relu;model_3/conv4_block6_2_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D, 9.63639987244898, 1.7771843112244898, -29.0, -128.0, -29.0, -128.0, 0.0733422264456749, 0.15504297614097595, 8.636838912963867, 0.0, 8.636838912963867, 0.0
245 ,model_3/conv4_block6_3_conv/BiasAdd;model_3/conv4_block6_3_conv/Conv2D;model_3/conv4_block6_3_conv/BiasAdd/ReadVariableOp/resource1, 1.3528180803571428, 0.8035514987244898, 79.0, -51.0, 77.0, -49.0, 0.014850335195660591, 0.08419031649827957, 8.381821632385254, -5.238638401031494, 8.17227554321289, -5.029092788696289
246 ,model_3/max_pooling2d_2/MaxPool, 6.246213329081633, 1.9197225765306123, 87.0, -67.0, 88.0, -69.0, 0.02892974205315113, 0.13064786791801453, 5.512503623962402, -4.9680585861206055, 5.580559253692627, -5.104169845581055
247 ,model_3/conv4_block6_out/add, 2.9689492984693877, 1.3115433673469388, 85.0, -66.0, 82.0, -62.0, 0.04819333180785179, 0.16709932684898376, 10.574750900268555, -8.663651466369629, 10.19253158569336, -8.154025077819824
248 ,model_3/conv5_block1_preact_bn/FusedBatchNormV32, 4.511180644132653, 1.5447026466836735, 71.0, -49.0, 67.0, -52.0, 0.08920557796955109, 0.21721796691417694, 7.03106164932251, -9.843485832214355, 6.468576431274414, -10.265349388122559
249 ,model_3/conv5_block1_preact_relu/Relu;model_3/conv5_block1_preact_bn/FusedBatchNormV3, 3.1172273596938775, 0.5638950892857143, -35.0, -128.0, -42.0, -128.0, 0.011695344001054764, 0.03453985974192619, 5.696462154388428, 0.0, 5.267696380615234, 0.0
250 ,model_3/conv5_block1_0_conv/BiasAdd;model_3/conv5_block3_3_conv/Conv2D;model_3/conv5_block1_0_conv/Conv2D;model_3/conv5_block1_0_conv/BiasAdd/ReadVariableOp/resource1, 5.247747927295919, 1.7476283482142858, 65.0, -75.0, 64.0, -77.0, 0.002698243362829089, 0.03962809219956398, 1.4965733289718628, -1.6779762506484985, 1.4738980531692505, -1.7233269214630127
251 ,model_3/conv5_block1_1_relu/Relu;model_3/conv5_block1_1_bn/FusedBatchNormV3;model_3/conv5_block3_2_conv/Conv2D;model_3/conv5_block1_1_conv/Conv2D, 3.478435905612245, 0.7918925382653061, -45.0, -128.0, -40.0, -128.0, 0.02330140769481659, 0.06481347978115082, 6.793243408203125, 0.0, 7.202474594116211, 0.0
252 ,model_3/conv5_block1_2_pad/Pad, 2.1042390046296298, 0.4790461033950617, -45.0, -128.0, -40.0, -128.0, 0.01409591268748045, 0.039208151400089264, 6.793243408203125, 0.0, 7.202474594116211, 0.0
253 ,model_3/conv5_block1_2_relu/Relu;model_3/conv5_block1_2_bn/FusedBatchNormV3;model_3/conv5_block3_2_conv/Conv2D;model_3/conv5_block1_2_conv/Conv2D, 3.6387117346938775, 0.6225286989795918, -36.0, -128.0, -38.0, -128.0, 0.008629463613033295, 0.030316386371850967, 4.480287551879883, 0.0, 4.382890224456787, 0.0
254 ,model_3/conv5_block1_3_conv/BiasAdd;model_3/conv5_block3_3_conv/Conv2D;model_3/conv5_block1_3_conv/Conv2D;model_3/conv5_block1_3_conv/BiasAdd/ReadVariableOp/resource1, 1.0272441007653061, 0.7110770089285714, 90.0, -41.0, 85.0, -41.0, 0.0015058905119076371, 0.027225542813539505, 2.8332936763763428, -2.1824018955230713, 2.641854763031006, -2.1824018955230713
255 ,model_3/conv5_block1_out/add, 2.687320631377551, 1.2404735331632653, 87.0, -54.0, 83.0, -54.0, 0.004490654915571213, 0.05070871859788895, 3.025009870529175, -2.7388603687286377, 2.8614957332611084, -2.7388603687286377
256 ,model_3/conv5_block2_preact_bn/FusedBatchNormV32, 2.6249601403061225, 1.1706792091836735, 51.0, -70.0, 50.0, -72.0, 0.029678240418434143, 0.12447886914014816, 6.486158847808838, -6.379827976226807, 6.379827976226807, -6.592489242553711
257 ,model_3/conv5_block2_preact_relu/Relu;model_3/conv5_block2_preact_bn/FusedBatchNormV3, 3.007304288903061, 0.5204181281887755, -20.0, -128.0, -23.0, -128.0, 0.003913831431418657, 0.01877434551715851, 3.8961544036865234, 0.0, 3.7879278659820557, 0.0
258 ,model_3/conv5_block2_1_relu/Relu;model_3/conv5_block2_1_bn/FusedBatchNormV3;model_3/conv5_block3_2_conv/Conv2D;model_3/conv5_block2_1_conv/Conv2D, 3.2391980229591835, 0.6534996811224489, -44.0, -128.0, -44.0, -128.0, 0.013061017729341984, 0.04149685055017471, 5.333951473236084, 0.0, 5.333951473236084, 0.0
259 ,model_3/conv5_block2_2_pad/Pad, 1.9595148533950617, 0.3953269675925926, -44.0, -128.0, -44.0, -128.0, 0.007901109755039215, 0.02510303258895874, 5.333951473236084, 0.0, 5.333951473236084, 0.0
260 ,model_3/conv5_block2_2_relu/Relu;model_3/conv5_block2_2_bn/FusedBatchNormV3;model_3/conv5_block3_2_conv/Conv2D;model_3/conv5_block2_2_conv/Conv2D, 4.524752869897959, 0.6455277423469388, 6.0, -128.0, -8.0, -128.0, 0.012665703892707825, 0.03415325656533241, 7.089604377746582, 0.0, 6.348899841308594, 0.0
261 ,model_3/conv5_block2_3_conv/BiasAdd;model_3/conv5_block3_3_conv/Conv2D;model_3/conv5_block2_3_conv/Conv2D;model_3/conv5_block2_3_conv/BiasAdd/ReadVariableOp/resource1, 1.8062818877551021, 0.9799505739795918, 70.0, -79.0, 62.0, -74.0, 0.0021145406644791365, 0.03352891281247139, 2.189753532409668, -2.908266305923462, 1.9160343408584595, -2.737191915512085
262 ,model_3/conv5_block2_out/add, 3.558803013392857, 1.437908561862245, 70.0, -59.0, 66.0, -59.0, 0.0068938774056732655, 0.06328650563955307, 2.9488630294799805, -2.7287986278533936, 2.7728116512298584, -2.7287986278533936
263 ,model_3/conv5_block3_preact_bn/FusedBatchNormV32, 7.470962213010204, 2.009865274234694, 80.0, -73.0, 77.0, -71.0, 0.0572950579226017, 0.17600998282432556, 5.692245960235596, -7.706425189971924, 5.4295268058776855, -7.53127908706665
264 ,model_3/conv5_block3_preact_relu/Relu;model_3/conv5_block3_preact_bn/FusedBatchNormV3, 1.7594467474489797, 0.22124123086734693, 1.0, -128.0, -7.0, -128.0, 0.0018694702303037047, 0.007211693562567234, 4.20495080947876, 0.0, 3.944178581237793, 0.0
265 ,model_3/conv5_block3_1_relu/Relu;model_3/conv5_block3_1_bn/FusedBatchNormV3;model_3/conv5_block3_2_conv/Conv2D;model_3/conv5_block3_1_conv/Conv2D, 2.112125318877551, 0.4278938137755102, -40.0, -128.0, -48.0, -128.0, 0.05051660165190697, 0.06617488712072372, 13.609428405761719, 0.0, 12.372207641601562, 0.0
