layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
205 ,model/tf.math.multiply_22/Mul, 12684.213594566585, 108.90428725622847, 122.0, -128.0, 0.8273968696594238, 0.0, 0.019385223740200744, 0.1004145625067265, 0.9803922176361084, 0.0, 0.8273968696594238, 0.0
206 ,model/expanded_conv_9/squeeze_excite/Mul/mul, 13850.098418950678, 117.63879297756809, -80.0, -128.0, 1.2943074703216553, -0.3102564513683319, 0.021139171083497936, 0.06381874840965557, 1.4232221841812134, -0.37453216314315796, 1.2943074703216553, -0.3102564513683319
207 ,model/expanded_conv_9/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/project/Conv2D;model/expanded_conv_9/project/Conv2D1, 129.51432250911503, 8.969231593845093, 40.0, -40.0, 17.295188903808594, -23.959997177124023, 29.954041975165772, 4.267261796571919, 18.620960235595703, -15.235331535339355, 17.295188903808594, -23.959997177124023
208 ,model/expanded_conv_9/Add/add, 320.3361601569808, 14.071039266716435, 56.0, -47.0, 21.20026206970215, -32.512733459472656, 74.17307588911352, 6.828736674322487, 22.58816909790039, -19.71331024169922, 21.20026206970215, -32.512733459472656
209 ,model/expanded_conv_10/expand/BatchNorm/FusedBatchNormV3;model/Conv_1/Conv2D;model/expanded_conv_10/expand/Conv2D1, 2075.455623959677, 45.35802373680337, 80.0, -4.0, 13.326424598693848, -34.21287536621094, 3.603746409779882, 1.2705179073508301, 13.120346069335938, -20.276899337768555, 13.326424598693848, -34.21287536621094
210 ,model/multiply_15/mul;model/tf.__operators__.add/y;model/re_lu_28/Relu6;model/tf.__operators__.add_23/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_23/Mul, 15563.021399284573, 124.57605732877883, -21.0, -128.0, 13.326424598693848, -0.375, 0.6871595761243068, 0.3644507152004584, 13.166801452636719, -0.3798115849494934, 13.326424598693848, -0.375
211 ,model/expanded_conv_10/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/depthwise/depthwise;model/Conv_1/Conv2D1, 127.96399979859126, 10.201121846136921, 45.0, -56.0, 31.114227294921875, -31.50768280029297, 15.784121695083792, 2.5372882452310996, 36.11617660522461, -30.206256866455078, 31.114227294921875, -31.50768280029297
212 ,model/multiply_16/mul;model/tf.__operators__.add/y;model/re_lu_29/Relu6;model/tf.__operators__.add_24/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_24/Mul, 15773.819774456479, 125.47047280730524, -25.0, -128.0, 31.114227294921875, -0.375, 5.652903886282698, 1.1251776186996665, 36.034812927246094, -0.35328248143196106, 31.114227294921875, -0.375
213 ,model/expanded_conv_10/squeeze_excite/AvgPool/Mean, 11319.219697005894, 102.54828136770448, 127.0, -128.0, 5.257160186767578, -0.35992854833602905, 2.0989846014596183, 0.8479006738719667, 8.090597152709961, -0.3647400438785553, 5.257160186767578, -0.35992854833602905
214 ,model/expanded_conv_10/squeeze_excite/Relu/Relu;model/expanded_conv_10/squeeze_excite/Conv/BiasAdd;model/expanded_conv_7/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_7/depthwise/depthwise;model/expanded_conv_10/squeeze_excite/Conv/Conv2D;model/expanded_conv_10/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 14391.206992311723, 117.19753988656319, 127.0, -128.0, 3.4691598415374756, 0.0, 2.2959608563566887, 0.7211103531428509, 9.575501441955566, 0.0, 3.4691598415374756, 0.0
