layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
83 ,model/block_13_depthwise_BN/FusedBatchNormV3;model/block_13_depthwise/depthwise, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
84 ,model/block_13_depthwise_BN/FusedBatchNormV3, 722429769.9288194, 16913.588541666668, 122.0, -127.0, 88790.0, -23244.0, 722429769.9288194, 16913.588541666668, 122.0, -127.0, 88790.0, -23244.0
85 ,model/block_13_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
86 ,model/block_13_project_BN/FusedBatchNormV3;model/block_15_project/Conv2D;model/block_13_project/Conv2D, 3249570677.375, 46761.0125, 125.0, -119.0, 140052.0, -130801.0, 3249570677.375, 46761.0125, 125.0, -119.0, 140052.0, -130801.0
87 ,model/block_14_expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
88 ,model/block_14_expand_BN/FusedBatchNormV3, 140530431.478125, 8933.173958333333, 127.0, -128.0, 82303.0, -18182.0, 140530431.478125, 8933.173958333333, 127.0, -128.0, 82303.0, -18182.0
89 ,model/block_14_depthwise_BN/FusedBatchNormV3;model/block_14_depthwise/depthwise;model/block_16_depthwise/depthwise, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
90 ,model/block_14_depthwise_BN/FusedBatchNormV3, 118110472.20416667, 7364.3, 126.0, -126.0, 37232.0, -63779.0, 118110472.20416667, 7364.3, 126.0, -126.0, 37232.0, -63779.0
91 ,model/block_14_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
92 ,model/block_14_project_BN/FusedBatchNormV3;model/block_15_project/Conv2D;model/block_14_project/Conv2D, 671751714.2, 20072.4875, 127.0, -122.0, 72189.0, -65383.0, 671751714.2, 20072.4875, 127.0, -122.0, 72189.0, -65383.0
93 ,model/block_15_expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
94 ,model/block_15_expand_BN/FusedBatchNormV3, 182286963.91458333, 9975.927083333334, 127.0, -128.0, 88025.0, -26695.0, 182286963.91458333, 9975.927083333334, 127.0, -128.0, 88025.0, -26695.0
95 ,model/block_15_depthwise_BN/FusedBatchNormV3;model/block_15_depthwise/depthwise;model/block_16_depthwise/depthwise, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
96 ,model/block_15_depthwise_BN/FusedBatchNormV3, 300965451.73333335, 14078.36875, 125.0, -128.0, 45287.0, -116547.0, 300965451.73333335, 14078.36875, 125.0, -128.0, 45287.0, -116547.0
97 ,model/block_15_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
98 ,model/block_15_project_BN/FusedBatchNormV3;model/block_15_project/Conv2D, 488003478.275, 17260.65, 118.0, -127.0, 63645.0, -46666.0, 488003478.275, 17260.65, 118.0, -127.0, 63645.0, -46666.0
99 ,model/block_16_expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
100 ,model/block_16_expand_BN/FusedBatchNormV3, 79051681.45, 7855.5, 125.0, -128.0, 60675.0, -18572.0, 79051681.45, 7855.5, 125.0, -128.0, 60675.0, -18572.0
101 ,model/block_16_depthwise_BN/FusedBatchNormV3;model/block_16_depthwise/depthwise, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
102 ,model/block_16_depthwise_BN/FusedBatchNormV3, 263452694.24583334, 9896.133333333333, 127.0, -128.0, 55531.0, -55919.0, 263452694.24583334, 9896.133333333333, 127.0, -128.0, 55531.0, -55919.0
103 ,model/block_16_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
104 ,model/block_16_project_BN/FusedBatchNormV3;model/block_16_project/Conv2D, 2035199334.271875, 35329.734375, 127.0, -125.0, 112391.0, -145286.0, 2035199334.271875, 35329.734375, 127.0, -125.0, 112391.0, -145286.0
105 ,model/Conv_1/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
106 ,model/Conv_1_bn/FusedBatchNormV3, 210818131.0890625, 14415.8875, 127.0, -128.0, -8966.0, -19475.0, 210818131.0890625, 14415.8875, 127.0, -128.0, -8966.0, -19475.0
107 ,model/predictions/MatMul, 0.0, 0.0, 127.0, -102.0, 127.0, -102.0, 0.0, 0.0, 0.2379940152168274, -0.19114479422569275, 0.2379940152168274, -0.19114479422569275
108 ,model/predictions/BiasAdd/ReadVariableOp/resource, 62704655.721, 6193.637, 127.0, -127.0, 29926.0, -21499.0, 0.10239550471305847, 0.2502858638763428, 0.005132090300321579, -0.005132090300321579, 1.2093144655227661, -0.8687779903411865
