layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
0 ,input_1, 4565.42327726781, 65.91236560260126, 127.0, -128.0, 0.7061138153076172, -0.8848273754119873, 3.8575286247091753, 1.9237524303332203, -0.007843309082090855, -2.007887125015259, 0.7061138153076172, -0.8848273754119873
1 ,model/block_13_pad/Pad/paddings, 0.25, 0.25, 0.0, 0.0, 1.0, 0.0, 0.25, 0.25, 0.0, 0.0, 1.0, 0.0
2 ,model/global_average_pooling2d/Mean/reduction_indices, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0
3 ,model/Conv1/Conv2D, 2237.172839289779, 30.343579632822017, 127.0, -127.0, 3.629019021987915, -3.5049850940704346, 2237.172839289779, 30.343579632822017, 127.0, -127.0, 3.629019021987915, -3.5049850940704346
4 ,model/bn_Conv1/FusedBatchNormV3, 2646.0258232359593, 35.647503873798996, 120.0, -108.0, 4.747910976409912, -6.922281265258789, 2646.0258232359593, 35.647503873798996, 120.0, -108.0, 4.747910976409912, -6.922281265258789
5 ,model/expanded_conv_depthwise_BN/FusedBatchNormV3;model/expanded_conv_depthwise/depthwise;model/block_5_project/Conv2D, 3943.5509709659527, 46.83370848817867, 127.0, -127.0, 30.853384017944336, -56.44548416137695, 3943.5509709659527, 46.83370848817867, 127.0, -127.0, 30.853384017944336, -56.44548416137695
6 ,model/expanded_conv_depthwise_BN/FusedBatchNormV3, 1482.8057811933527, 20.861377032939345, 98.0, -108.0, 3.9028282165527344, -5.050980091094971, 1482.8057811933527, 20.861377032939345, 98.0, -108.0, 3.9028282165527344, -5.050980091094971
7 ,model/expanded_conv_project/Conv2D, 1177.6142839259694, 18.237717402108224, 127.0, -127.0, 4.3079962730407715, -5.408618927001953, 1177.6142839259694, 18.237717402108224, 127.0, -127.0, 4.3079962730407715, -5.408618927001953
8 ,model/expanded_conv_project_BN/FusedBatchNormV3;model/expanded_conv_project/Conv2D, 2073.8045301081793, 32.8340607509017, 93.0, -77.0, 24.03595733642578, -18.930912017822266, 2073.8045301081793, 32.8340607509017, 93.0, -77.0, 24.03595733642578, -18.930912017822266
9 ,model/block_1_expand/Conv2D, 3177.294099961899, 40.762265760920734, 127.0, -127.0, 1.2390127182006836, -1.2210540771484375, 3177.294099961899, 40.762265760920734, 127.0, -127.0, 1.2390127182006836, -1.2210540771484375
10 ,model/block_1_expand_BN/FusedBatchNormV3, 1456.264961908981, 20.58877391751351, 124.0, -107.0, 4.890908718109131, -2.239142417907715, 1456.264961908981, 20.58877391751351, 124.0, -107.0, 4.890908718109131, -2.239142417907715
11 ,model/block_1_depthwise_BN/FusedBatchNormV3;model/block_1_depthwise/depthwise;model/block_12_project/Conv2D, 5357.799760353606, 64.14308808460818, 127.0, -127.0, 3.15899395942688, -2.3488082885742188, 5357.799760353606, 64.14308808460818, 127.0, -127.0, 3.15899395942688, -2.3488082885742188
12 ,model/block_1_depthwise_BN/FusedBatchNormV3, 1683.9967538938915, 21.964823468064424, 109.0, -127.0, 9.085663795471191, -15.738252639770508, 1683.9967538938915, 21.964823468064424, 109.0, -127.0, 9.085663795471191, -15.738252639770508
13 ,model/block_1_project/Conv2D, 1316.585270728335, 25.74305139374754, 127.0, -127.0, 2.32796311378479, -3.590421676635742, 1316.585270728335, 25.74305139374754, 127.0, -127.0, 2.32796311378479, -3.590421676635742
14 ,model/block_1_project_BN/FusedBatchNormV3;model/block_2_project/Conv2D;model/block_1_project/Conv2D, 3731.870733074263, 42.33129049030443, 94.0, -128.0, 14.951316833496094, -14.290386199951172, 3731.870733074263, 42.33129049030443, 94.0, -128.0, 14.951316833496094, -14.290386199951172
15 ,model/block_2_expand/Conv2D, 2621.2791571940384, 38.104099444930355, 127.0, -127.0, 0.4087226986885071, -0.5428504347801208, 2621.2791571940384, 38.104099444930355, 127.0, -127.0, 0.4087226986885071, -0.5428504347801208
16 ,model/block_2_expand_BN/FusedBatchNormV3, 1496.9788908596024, 21.01743998785969, 127.0, -123.0, 4.73900842666626, -2.577183246612549, 1496.9788908596024, 21.01743998785969, 127.0, -123.0, 4.73900842666626, -2.577183246612549
